[0, 161, 224, 418, 433, 516, 568, 590, 652, 743]
[0, 12, 123, 257, 361, 384, 502, 657, 712, 809]
[0, 136, 203, 236, 305, 307, 386, 406, 501, 581]
[0, 85, 133, 292, 318, 454, 593, 722, 855, 907]
[0, 178, 226, 284, 376, 409, 500, 503, 628, 764]
[0, 90, 158, 340, 525, 654, 817, 926, 946, 1120]
[0, 34, 47, 230, 242, 244, 299, 352, 417, 488]
[0, 97, 204, 325, 452, 645, 711, 857, 860, 1004]
[0, 22, 53, 151, 316, 467, 484, 628, 794, 972]
[0, 39, 238, 310, 491, 677, 777, 898, 958, 1109]
[0, 119, 234, 431, 542, 694, 868, 958, 1135, 1293]
[0, 79, 141, 282, 374, 493, 618, 811, 968, 1017]
[0, 29, 180, 231, 274, 362, 374, 374, 556, 717]
[0, 149, 280, 370, 456, 498, 599, 737, 866, 956]
[0, 128, 276, 375, 546, 678, 849, 1021, 1084, 1182]
[0, 103, 301, 473, 583, 641, 656, 780, 863, 1009]
[0, 10, 185, 312, 445, 629, 683, 776, 905, 998]
[0, 8, 71, 136, 278, 461, 575, 765, 828, 949]
[0, 104, 124, 124, 144, 204, 290, 465, 590, 612]
[0, 45, 88, 147, 205, 259, 414, 442, 445, 632]
[0, 163, 345, 358, 452, 554, 562, 621, 803, 983]
[0, 71, 192, 215, 348, 490, 561, 722, 854, 880]
[0, 71, 187, 234, 424, 424, 494, 504, 653, 838]
[0, 27, 115, 183, 196, 250, 267, 363, 366, 468]
[0, 152, 240, 402, 532, 676, 828, 878, 1028, 1107]
[0, 55, 186, 254, 366, 481, 536, 715, 861, 900]
[0, 175, 180, 344, 514, 576, 612, 612, 627, 754]
[0, 4, 25, 41, 144, 277, 323, 420, 487, 597]
[0, 70, 195, 302, 488, 625, 818, 905, 973, 1008]
[0, 191, 309, 459, 547, 712, 839, 882, 998, 1194]
[0, 109, 238, 359, 381, 429, 526, 611, 641, 661]
[0, 81, 235, 243, 305, 369, 456, 466, 628, 655]
[0, 119, 198, 237, 313, 496, 649, 688, 773, 861]
[0, 31, 98, 269, 349, 385, 526, 528, 552, 651]
[0, 99, 134, 214, 308, 338, 415, 452, 611, 740]
[0, 89, 168, 248, 360, 406, 542, 663, 786, 922]
[0, 45, 110, 190, 197, 264, 296, 369, 425, 496]
[0, 151, 282, 329, 354, 403, 591, 635, 741, 847]
[0, 83, 119, 125, 153, 172, 322, 470, 508, 651]
[0, 154, 285, 424, 591, 726, 780, 840, 1018, 1105]
[0, 157, 219, 329, 408, 420, 437, 635, 814, 940]
[0, 21, 161, 357, 493, 520, 617, 704, 853, 1025]
[0, 87, 247, 395, 487, 553, 686, 796, 799, 966]
[0, 140, 159, 174, 194, 264, 314, 361, 426, 511]
[0, 140, 306, 341, 363, 469, 658, 717, 741, 749]
[0, 107, 193, 206, 290, 462, 618, 808, 816, 846]
[0, 26, 82, 165, 329, 415, 434, 494, 501, 531]
[0, 41, 71, 129, 286, 402, 498, 581, 654, 740]
[0, 124, 148, 242, 409, 491, 604, 631, 821, 853]
[0, 127, 168, 354, 431, 629, 745, 901, 1019, 1044]
[0, 34, 80, 107, 152, 287, 351, 381, 565, 728]
[0, 159, 158, 306, 413, 522, 541, 650, 834, 955]
[0, 100, 235, 350, 534, 694, 868, 981, 1072, 1189]
[0, 72, 131, 294, 416, 562, 564, 753, 756, 908]
[0, 186, 293, 402, 570, 623, 752, 815, 969, 1009]
[0, 1, 177, 351, 521, 616, 721, 890, 948, 1092]
[0, 5, 80, 88, 146, 300, 327, 433, 485, 599]
[0, 94, 216, 349, 467, 571, 659, 731, 822, 912]
[0, 48, 124, 266, 448, 570, 720, 865, 913, 1069]
[0, 21, 125, 191, 317, 415, 473, 503, 670, 767]
[0, 113, 200, 291, 484, 552, 560, 563, 702, 829]
[0, 71, 169, 325, 507, 663, 732, 792, 809, 870]
[0, 18, 213, 215, 354, 527, 697, 785, 928, 929]
[0, 28, 181, 200, 285, 375, 467, 604, 661, 737]
[0, 134, 270, 424, 493, 591, 732, 880, 1071, 1082]
[0, 43, 131, 218, 380, 490, 561, 755, 784, 958]
[0, 158, 269, 333, 398, 542, 657, 722, 887, 945]
[0, 114, 135, 248, 362, 496, 554, 559, 567, 664]
[0, 97, 266, 460, 622, 739, 885, 1060, 1204, 1401]
[0, 59, 136, 198, 309, 369, 450, 456, 550, 730]
[0, 155, 241, 404, 432, 432, 615, 710, 720, 829]
[0, 52, 200, 348, 541, 665, 795, 807, 970, 986]
[0, 42, 152, 203, 340, 482, 641, 786, 788, 906]
[0, 46, 107, 274, 390, 563, 706, 721, 892, 979]
[0, 153, 272, 305, 342, 455, 472, 518, 683, 825]
[0, 114, 184, 222, 249, 440, 502, 581, 711, 836]
[0, 196, 208, 275, 304, 412, 510, 661, 686, 766]
[0, 164, 228, 352, 529, 555, 598, 699, 740, 808]
[0, 10, 59, 243, 343, 485, 652, 688, 721, 759]
[0, 1, 135, 298, 299, 455, 619, 791, 810, 990]
[0, 30, 82, 128, 315, 374, 491, 520, 577, 679]
[0, 28, 29, 207, 242, 329, 423, 517, 541, 562]
[0, 108, 147, 239, 342, 482, 497, 669, 818, 896]
[0, 168, 198, 284, 336, 405, 519, 715, 715, 743]
[0, 10, 155, 196, 371, 399, 552, 637, 650, 815]
